Sort ID,Druckenbrod Sort ID,Key,APS call number,File name,Transaction number (on this page),APS Digital Library page image URL,APS notes,Druckenbrod notes,Date of entry,Time of entry as transcribed,Time of entry standardized,Wind direction as transcribed,Wind direction standardized,Temperature (Fahrenheit) as transcribed,Temperature (Fahrenheit) standardized,Daily temp high (Fahrenheit) as transcribed,Temp high entry time as transcribed,Temp high entry time standardized,Precipitation time,Precipitation type,Precipitation measurement (inches),Observer,Meteorological observations as transcribed,Cloudy,Fair,Smokey,Misty,Frost,Snow,Sleet,Overcast,Clear,Rain,Foggy,Hail,Thunder,Lightning,Hazy,Muddy,Natural Phenomena,Birds,Mammals,Reptiles/Amphibians,Insects/Arthropods,Fish/Aquatic,Plants,Leafing,Losing Leaves,Blooming,Planted,Harvested,Availability of produce,Trees,Seasonal Phenomena,Other observations transcribed
6892,7629, APS-275669-067_07,Mss.551.5.M26,275669-67,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-07,2 O'Clock,14:00,,,28,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6893,7630, APS-275669-067_07,Mss.551.5.M26,275669-67,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-07,4 O'Clock,16:00,E,E,26,,,,,,,,James Madison,thick freezing mist,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6894,7628, APS-275669-067_07,Mss.551.5.M26,275669-67,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-07,sunrise,7:16,E,E,23,,,,,,,,James Madison,snowing,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
6895,7632, APS-275669-067_08,Mss.551.5.M26,275669-67,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-08,2 O'Clock,14:00,,,29.5,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6896,7633, APS-275669-067_08,Mss.551.5.M26,275669-67,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-08,4 O'Clock,16:00,E,E,29.5,,,,,,,,James Madison,thick & misty,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6897,7631, APS-275669-067_08,Mss.551.5.M26,275669-67,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-08,sunrise,7:15,E,E,24,,,,,,,,James Madison,overcast very thick; sleet,,,,,,,y,y,,,,,,,,,,,,,,,,,,,,,,,,
6898,7635, APS-275669-067_09,Mss.551.5.M26,275669-67,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-09,2 O'Clock,14:00,,,26,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6899,7636, APS-275669-067_09,Mss.551.5.M26,275669-67,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-09,4 O'Clock,16:00,NE,NE,25,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6900,7634, APS-275669-067_09,Mss.551.5.M26,275669-67,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-09,sunrise,7:15,E,E,21.5,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
6901,7638, APS-275669-067_10,Mss.551.5.M26,275669-67,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-10,2 O'Clock,14:00,,,24,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902,7639, APS-275669-067_10,Mss.551.5.M26,275669-67,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-10,4 O'Clock,16:00,NE,NE,24,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
6903,7637, APS-275669-067_10,Mss.551.5.M26,275669-67,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-10,sunrise,7:14,E,E,6,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6904,7641, APS-275669-067_11,Mss.551.5.M26,275669-67,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-11,2 O'Clock,14:00,,,25,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6905,7642, APS-275669-067_11,Mss.551.5.M26,275669-67,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-11,4 O'Clock,16:00,NE,NE,24,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6906,7640, APS-275669-067_11,Mss.551.5.M26,275669-67,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-11,sunrise,7:14,E,E,9,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6907,7644, APS-275669-067_12,Mss.551.5.M26,275669-67,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-12,2 O'Clock,14:00,,,19,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6908,7645, APS-275669-067_12,Mss.551.5.M26,275669-67,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-12,4 O'Clock,16:00,NE,NE,18,,,,,,,,James Madison,snowing fast,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
6909,7643, APS-275669-067_12,Mss.551.5.M26,275669-67,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-12,sunrise,7:13,E,E,14,,,,,,,,James Madison,snowing fast,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
6910,7647, APS-275669-067_13,Mss.551.5.M26,275669-67,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-13,2 O'Clock,14:00,,,33,,,,,,,12,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6911,7648, APS-275669-067_13,Mss.551.5.M26,275669-67,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-13,4 O'Clock,16:00,W,W,29,,,,,,,,James Madison,clouding up,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6912,7646, APS-275669-067_13,Mss.551.5.M26,275669-67,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-13,sunrise,7:12,SW,SW,22,,,,,,,,James Madison,very clear; snow 12 inches deep,,,,,,y,,,y,,,,,,,,,,,,,,,,,,,,,,,
6913,7650, APS-275669-067_14,Mss.551.5.M26,275669-67,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-14,2 O'Clock,14:00,,,28,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6914,7651, APS-275669-067_14,Mss.551.5.M26,275669-67,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-14,4 O'Clock,16:00,NW,NW,27.5,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6915,7649, APS-275669-067_14,Mss.551.5.M26,275669-67,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-14,sunrise,7:12,S,S,15,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6916,7653, APS-275669-067_15,Mss.551.5.M26,275669-67,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-15,2 O'Clock,14:00,,,28,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6917,7654, APS-275669-067_15,Mss.551.5.M26,275669-67,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-15,4 O'Clock,16:00,W,W,25,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6918,7652, APS-275669-067_15,Mss.551.5.M26,275669-67,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-15,sunrise,7:11,S,S,12,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6919,7656, APS-275669-067_16,Mss.551.5.M26,275669-67,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-16,2 O'Clock,14:00,,,24,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6920,7657, APS-275669-067_16,Mss.551.5.M26,275669-67,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-16,4 O'Clock,16:00,NW,NW,24,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6921,7655, APS-275669-067_16,Mss.551.5.M26,275669-67,16,https://diglib.amphilsoc.org/islandora/object/text%3A275669-67,,,1792-01-16,sunrise,7:11,SW,SW,10,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6922,7659, APS-275669-068_01,Mss.551.5.M26,275669-68,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-17,2 O'Clock,14:00,,,29,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6923,7660, APS-275669-068_01,Mss.551.5.M26,275669-68,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-17,4 O'Clock,16:00,SW,SW,27.5,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6924,7658, APS-275669-068_01,Mss.551.5.M26,275669-68,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-17,sunrise,7:10,SE,SE,14,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
6925,7662, APS-275669-068_02,Mss.551.5.M26,275669-68,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-18,2 O'Clock,14:00,,,26,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6926,7663, APS-275669-068_02,Mss.551.5.M26,275669-68,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-18,4 O'Clock,16:00,S,S,28,,,,,,,,James Madison,overcast but clearing away,,,,,,,,y,y,,,,,,,,,,,,,,,,,,,,,,,
6927,7661, APS-275669-068_02,Mss.551.5.M26,275669-68,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-18,sunrise,7:09,S,S,18,,,,,,,,James Madison,snowing,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
6928,7665, APS-275669-068_03,Mss.551.5.M26,275669-68,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-19,2 O'Clock,14:00,,,28,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6929,7666, APS-275669-068_03,Mss.551.5.M26,275669-68,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-19,4 O'Clock,16:00,NW,NW,27.5,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6930,7664, APS-275669-068_03,Mss.551.5.M26,275669-68,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-19,sunrise,7:09,NW,NW,19,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6931,7668, APS-275669-068_04,Mss.551.5.M26,275669-68,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-20,2 O'Clock,14:00,,,37,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6932,7669, APS-275669-068_04,Mss.551.5.M26,275669-68,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-20,4 O'Clock,16:00,S,S,38,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6933,7667, APS-275669-068_04,Mss.551.5.M26,275669-68,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-20,sunrise,7:08,SW,SW,14,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6934,7671, APS-275669-068_05,Mss.551.5.M26,275669-68,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-21,2 O'Clock,14:00,,,30,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6935,7672, APS-275669-068_05,Mss.551.5.M26,275669-68,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-21,4 O'Clock,16:00,NE,NE,29,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
6936,7670, APS-275669-068_05,Mss.551.5.M26,275669-68,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-21,sunrise,7:07,NE,NE,19,,,,,,,,James Madison,clouding up,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6937,7674, APS-275669-068_06,Mss.551.5.M26,275669-68,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-22,2 O'Clock,14:00,,,18,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6938,7675, APS-275669-068_06,Mss.551.5.M26,275669-68,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-22,4 O'Clock,16:00,NE,NE,17.5,,,,,,,13,James Madison,snowing ceasing & 13 inches deep,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
6939,7673, APS-275669-068_06,Mss.551.5.M26,275669-68,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-22,sunrise,7:06,NE,NE,20,,,,,,,,James Madison,snowing fine,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
6940,7677, APS-275669-068_07,Mss.551.5.M26,275669-68,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-23,2 O'Clock,14:00,,,23,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6941,7678, APS-275669-068_07,Mss.551.5.M26,275669-68,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-23,4 O'Clock,16:00,SE,SE,25,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6942,7676, APS-275669-068_07,Mss.551.5.M26,275669-68,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-23,sunrise,7:05,E,E,,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6943,7680, APS-275669-068_08,Mss.551.5.M26,275669-68,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-24,2 O'Clock,14:00,,,26,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6944,7681, APS-275669-068_08,Mss.551.5.M26,275669-68,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-24,4 O'Clock,16:00,W,W,31,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6945,7679, APS-275669-068_08,Mss.551.5.M26,275669-68,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-24,sunrise,7:04,E,E,2,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6946,7683, APS-275669-068_09,Mss.551.5.M26,275669-68,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-25,2 O'Clock,14:00,,,36,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6947,7684, APS-275669-068_09,Mss.551.5.M26,275669-68,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-25,4 O'Clock,16:00,S,S,36.5,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6948,7682, APS-275669-068_09,Mss.551.5.M26,275669-68,9,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-25,sunrise,7:04,still,0,10,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6949,7686, APS-275669-068_10,Mss.551.5.M26,275669-68,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-26,2 O'Clock,14:00,,,38,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950,7687, APS-275669-068_10,Mss.551.5.M26,275669-68,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-26,4 O'Clock,16:00,N,N,38,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6951,7685, APS-275669-068_10,Mss.551.5.M26,275669-68,10,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-26,sunrise,7:03,S,S,12,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6952,7689, APS-275669-068_11,Mss.551.5.M26,275669-68,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-27,2 O'Clock,14:00,,,30.5,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6953,7690, APS-275669-068_11,Mss.551.5.M26,275669-68,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-27,4 O'Clock,16:00,SW,SW,29.5,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
6954,7688, APS-275669-068_11,Mss.551.5.M26,275669-68,11,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-27,sunrise,7:02,SE,SE,7.5,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6955,7692, APS-275669-068_12,Mss.551.5.M26,275669-68,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-28,2 O'Clock,14:00,,,26,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6956,7693, APS-275669-068_12,Mss.551.5.M26,275669-68,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-28,4 O'Clock,16:00,NE,NE,24,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
6957,7691, APS-275669-068_12,Mss.551.5.M26,275669-68,12,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-28,sunrise,7:01,NE,NE,18,,,,,,,1,James Madison,snowing & inch deep on the old,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
6958,7695, APS-275669-068_13,Mss.551.5.M26,275669-68,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-29,2 O'Clock,14:00,,,30,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6959,7696, APS-275669-068_13,Mss.551.5.M26,275669-68,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-29,4 O'Clock,16:00,NE,NE,27,,,,,,,,James Madison,hazy,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,
6960,7694, APS-275669-068_13,Mss.551.5.M26,275669-68,13,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-29,sunrise,7:01,NW,NW,8,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6961,7698, APS-275669-068_14,Mss.551.5.M26,275669-68,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-30,2 O'Clock,14:00,,,22,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6962,7699, APS-275669-068_14,Mss.551.5.M26,275669-68,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-30,4 O'Clock,16:00,NE,NE,27,,,,,,,,James Madison,hail & snowing & very thick clouds,y,,,,,y,,,,,,y,,,,,,,,,,,,,,,,,,,,
6963,7697, APS-275669-068_14,Mss.551.5.M26,275669-68,14,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-30,sunrise,6:59,NE,NE,14,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
6964,7701, APS-275669-068_15,Mss.551.5.M26,275669-68,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-31,2 O'Clock,14:00,,,43,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6965,7702, APS-275669-068_15,Mss.551.5.M26,275669-68,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-31,4 O'Clock,16:00,SW,SW,48,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6966,7700, APS-275669-068_15,Mss.551.5.M26,275669-68,15,https://diglib.amphilsoc.org/islandora/object/text%3A275669-68,,,1792-01-31,sunrise,6:58,SW,SW,37,,,,,,,,James Madison,overcast & very thick,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
6967,7704, APS-275669-069_01,Mss.551.5.M26,275669-69,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-01,2 O'Clock,14:00,,,36,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6968,7705, APS-275669-069_01,Mss.551.5.M26,275669-69,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-01,4 O'Clock,16:00,SW,SW,36,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6969,7703, APS-275669-069_01,Mss.551.5.M26,275669-69,1,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-01,sunrise,6:57,SW,SW,28,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6970,7707, APS-275669-069_02,Mss.551.5.M26,275669-69,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-02,2 O'Clock,14:00,,,39,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971,7708, APS-275669-069_02,Mss.551.5.M26,275669-69,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-02,4 O'Clock,16:00,SW,SW,40,,,,,,,,James Madison,clouding up,y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972,7706, APS-275669-069_02,Mss.551.5.M26,275669-69,2,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-02,sunrise,6:56,SW,SW,26,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6973,7710, APS-275669-069_03,Mss.551.5.M26,275669-69,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-03,2 O'Clock,14:00,,,46,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974,7711, APS-275669-069_03,Mss.551.5.M26,275669-69,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-03,4 O'Clock,16:00,SW,SW,49,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6975,7709, APS-275669-069_03,Mss.551.5.M26,275669-69,3,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-03,sunrise,6:55,E,E,24,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6976,7713, APS-275669-069_04,Mss.551.5.M26,275669-69,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-04,2 O'Clock,14:00,,,46,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6977,7714, APS-275669-069_04,Mss.551.5.M26,275669-69,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-04,4 O'Clock,16:00,E,E,41,,,,,,,,James Madison,raining,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,
6978,7712, APS-275669-069_04,Mss.551.5.M26,275669-69,4,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-04,sunrise,6:54,S,S,44,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
6979,7716, APS-275669-069_05,Mss.551.5.M26,275669-69,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-05,2 O'Clock,14:00,,,51,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6980,7717, APS-275669-069_05,Mss.551.5.M26,275669-69,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-05,4 O'Clock,16:00,S,S,54,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6981,7715, APS-275669-069_05,Mss.551.5.M26,275669-69,5,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-05,sunrise,6:53,S,S,38,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6982,7719, APS-275669-069_06,Mss.551.5.M26,275669-69,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-06,2 O'Clock,14:00,,,50,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6983,7720, APS-275669-069_06,Mss.551.5.M26,275669-69,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-06,4 O'Clock,16:00,SE,SE,52,,,,,,,,James Madison,very clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6984,7718, APS-275669-069_06,Mss.551.5.M26,275669-69,6,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-06,sunrise,6:52,S,S,32,,,,,,,,James Madison,clear,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,
6985,7722, APS-275669-069_07,Mss.551.5.M26,275669-69,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-07,2 O'Clock,14:00,,,31,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6986,7723, APS-275669-069_07,Mss.551.5.M26,275669-69,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-07,4 O'Clock,16:00,NE,NE,30,,,,,,,,James Madison,snowing fast,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
6987,7721, APS-275669-069_07,Mss.551.5.M26,275669-69,7,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-07,sunrise,6:51,E,E,28,,,,,,,,James Madison,overcast,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,
6988,7725, APS-275669-069_08,Mss.551.5.M26,275669-69,8,https://diglib.amphilsoc.org/islandora/object/text%3A275669-69,,,1792-02-08,2 O'Clock,14:00,,,38,,,,,,,,James Madison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
